Geo Point;Geo Shape;gml_id;id;nom;code_insee;nom_com;longitude;latitude
47.96423059744916, -4.0837839915473175;"{""coordinates"": [-4.083783991547318, 47.96423059744916], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29505157;D29505157;Moulin des Landes;29232;Quimper;-4.0839057;47.965313
48.38377763174154, -4.505197942649696;"{""coordinates"": [-4.505197942649696, 48.38377763174154], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500341;D29500341;Prat Lédan;29019;Brest;-4.5049634;48.3841
48.169531144947406, -3.9735580038999574;"{""coordinates"": [-3.973558003899957, 48.169531144947406], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501466;D29501466;Eglise;29062;Gouézec;-3.973558;48.169533
47.818968646443395, -4.293692968943187;"{""coordinates"": [-4.293692968943187, 47.818968646443395], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503420;D29503420;Penker Ar Bloas;29171;Plomeur;-4.2934732;47.81888
47.81588103699105, -3.2423086735403883;"{""coordinates"": [-3.242308673540388, 47.81588103699105], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000554;D562000554;Kerpotence;56083;Hennebont;-3.242137;47.815865
48.63541913233585, -2.1102263138893425;"{""coordinates"": [-2.110226313889342, 48.63541913233585], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35SLUCIM2;D35SLUCIM2;Saint-Lunaire/ Cimetière;35287;Saint-Lunaire;-2.11028;48.6354
48.58759817415007, -2.535621846500006;"{""coordinates"": [-2.535621846500006, 48.58759817415007], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500853;D221500853;Coll. Richepin;22186;Pléneuf-Val-André;-2.535622;48.587597
48.04783863902748, -4.6492844049901745;"{""coordinates"": [-4.649284404990174, 48.04783863902748], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500646;D29500646;Bourg;29028;Cléden-Cap-Sizun;-4.6492624;48.04798
48.55842686327871, -3.35928248488327;"{""coordinates"": [-3.35928248488327, 48.55842686327871], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500433;D221500433;Bel Air;22135;Louargat;-3.3593197;48.558506
47.7404360671079, -2.1546627445338737;"{""coordinates"": [-2.154662744533874, 47.7404360671079], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000215;D562000215;Glénac/Les Forêts;56061;La Gacilly;-2.1546068;47.740433
48.15544999906605, -1.8262750000615293;"{""coordinates"": [-1.826275000061529, 48.15544999906605], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35SGICIM1;D35SGICIM1;St Gilles /Rue de Rennes Cimetière;35275;Saint-Gilles;-1.82621;48.1555
47.87131203024566, -3.5661618062000424;"{""coordinates"": [-3.566161806200042, 47.87131203024566], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29505225;D29505225;Kerbertrand;29233;Quimperlé;-3.5661619;47.87131
48.10481427349316, -1.7406482261272735;"{""coordinates"": [-1.740648226127274, 48.10481427349316], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35RNTROI1;D35RNTROI1;Vezin/ Trois Marches;35353;Vezin-le-Coquet;-1.74065;48.105
48.56877501978516, -2.889554020642755;"{""coordinates"": [-2.889554020642755, 48.56877501978516], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501268;D221501268;Entrée bourg;22356;Trégomeur;-2.8896523;48.56876
47.792115742564704, -2.163112186537576;"{""coordinates"": [-2.163112186537576, 47.792115742564704], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000030;D562000030;Henleix intersection;56033;Carentoir;-2.1631799;47.792126
48.509511250449584, -1.968649563599986;"{""coordinates"": [-1.968649563599986, 48.509511250449584], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500596;D221500596;PLEUDIHEN Mordreuc;22197;Pleudihen-sur-Rance;-1.9686495;48.50951
48.31299047105786, -1.8964734992577066;"{""coordinates"": [-1.896473499257707, 48.31299047105786], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35LABCE2;D35LABCE2;La Baussaine /Centre;35017;La Baussaine;-1.89647;48.3129
48.03800841256388, -2.006235742753783;"{""coordinates"": [-2.006235742753783, 48.03800841256388], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@TRFMAI;D35ARCOM@TRFMAI;Treffendel Mairie;35340;Treffendel;-2.00615;48.038
47.85726448399852, -3.6051839337347844;"{""coordinates"": [-3.605183933734784, 47.85726448399852], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500056;D29500056;Bourg;29005;Baye;-3.605159;47.85723
48.41172740638358, -4.4864086264836756;"{""coordinates"": [-4.486408626483676, 48.41172740638358], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500385;D29500385;Saint Christophe;29019;Brest;-4.486415;48.411728
48.10371080291587, -1.6713196909012442;"{""coordinates"": [-1.671319690901244, 48.10371080291587], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D352506;D352506;Rennes/Gare Routière;35238;Rennes;-1.671317;48.103767
48.3392391119729, -4.259337237173704;"{""coordinates"": [-4.259337237173704, 48.3392391119729], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502664;D29502664;Goasven;29137;Logonna-Daoulas;-4.2595167;48.339367
47.79799867003056, -4.271135037033482;"{""coordinates"": [-4.271135037033482, 47.79799867003056], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29506234;D29506234;Lechiagat  Avenue Jos Quiniou;29284;Treffiagat;-4.2711;47.797997
48.22588358244773, -2.7551647481000434;"{""coordinates"": [-2.755164748100043, 48.22588358244773], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.DREGLRRNS:LMO2A3;DREGLRRNS:LMO2A3;Bel Air;22155;La Motte;-2.7551649;48.225883
48.23868582805073, -2.4418376648344986;"{""coordinates"": [-2.441837664834499, 48.23868582805073], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501225;D221501225;ST VRAN Centre;22333;Saint-Vran;-2.4415817;48.23867
48.50228933958555, -4.332875422586732;"{""coordinates"": [-4.332875422586732, 48.50228933958555], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503814;D29503814;Fuzoret;29179;Ploudaniel;-4.332533;48.502106
48.55333655916447, -2.062081462274741;"{""coordinates"": [-2.062081462274741, 48.55333655916447], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501290;D221501290;Ville Aubé;22368;Tréméreuc;-2.061996;48.55343
48.44717878306872, -4.75925894510162;"{""coordinates"": [-4.75925894510162, 48.44717878306872], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502064;D29502064;Presbytère;29098;Lampaul-Plouarzel;-4.759137;48.447464
48.030101358164345, -1.932178106514448;"{""coordinates"": [-1.932178106514448, 48.030101358164345], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35STUCE1;D35STUCE1;St Thurial /Centre;35319;Saint-Thurial;-1.93211;48.0301
48.57519241041571, -3.8215595019866497;"{""coordinates"": [-3.82155950198665, 48.57519241041571], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502906;D29502906;Traoulen;29151;Morlaix;-3.821395;48.57483
48.533313641483076, -2.7603476328993146;"{""coordinates"": [-2.760347632899315, 48.533313641483076], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500728;D221500728;La Prunelle;22187;Plérin;-2.760259;48.533283
48.562400410649936, -2.3113700061996756;"{""coordinates"": [-2.311370006199676, 48.562400410649936], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500982;D221500982;RUCA Croix Michel-Allain;22323;Saint-Pôtan;-2.311371;48.562412
48.17653707155703, -1.4609207683738534;"{""coordinates"": [-1.460920768373853, 48.17653707155703], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D352698;D352698;LA-BOUEXIERE Croix du Loup Pendu;35031;La Bouëxière;-1.4610411;48.176594
48.107963161333025, -1.6735454397610496;"{""coordinates"": [-1.67354543976105, 48.107963161333025], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D356477;D356477;RENNES Kergus;35238;Rennes;-1.6736251;48.107788
48.62832365400043, -4.527165508435869;"{""coordinates"": [-4.527165508435869, 48.62832365400043], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29504151;D29504151;Grève Blanche;29195;Plouguerneau;-4.527041;48.628464
48.35635814474414, -4.701000513738608;"{""coordinates"": [-4.701000513738608, 48.35635814474414], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29504044;D29504044;Kervasdoué;29190;Plougonvelin;-4.700962;48.3564
48.6114941192617, -2.0570179278651612;"{""coordinates"": [-2.057017927865161, 48.6114941192617], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35RICHER1;D35RICHER1;La Richardais /L'Hermitage;35241;La Richardais;-2.05695;48.6115
48.27058732884802, -3.55235062480005;"{""coordinates"": [-3.55235062480005, 48.27058732884802], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500171;D221500171;CARHAIX Lycée Diwan;29024;Carhaix-Plouguer;-3.5523505;48.270588
48.304463344588484, -3.1878450652870054;"{""coordinates"": [-3.187845065287005, 48.304463344588484], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501171;D221501171;ST NICOLAS PELEM Picardie;22321;Saint-Nicolas-du-Pélem;-3.1875975;48.304363
47.65952466572613, -2.7125870141040256;"{""coordinates"": [-2.712587014104026, 47.65952466572613], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000602;D562000602;ESAT;56260;Vannes;-2.712051;47.659435
48.54857997230222, -1.7549232126350505;"{""coordinates"": [-1.75492321263505, 48.54857997230222], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D357117;D357117;DOL-DE-BRETAGNE Centre;35095;Dol-de-Bretagne;-1.75492;48.54856
47.84880826999886, -3.7227286857723394;"{""coordinates"": [-3.722728685772339, 47.84880826999886], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29505280;D29505280;Kerlaouen;29236;Riec-sur-Bélon;-3.7227108;47.848724
48.249593731893754, -1.9501172074272268;"{""coordinates"": [-1.950117207427227, 48.249593731893754], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@IROEGL;D35ARCOM@IROEGL;Irodouer Église;35135;Irodouër;-1.95007;48.2496
48.55461575974982, -2.543425893300045;"{""coordinates"": [-2.543425893300045, 48.55461575974982], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500991;D221500991;ST ALBAN Le Poirier;22273;Saint-Alban;-2.5434258;48.554615
48.497124251149444, -4.698226246799972;"{""coordinates"": [-4.698226246799972, 48.497124251149444], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29504553;D29504553;Keryard;29208;Plourin;-4.6982265;48.497124
48.109843773889466, -1.6832797677172635;"{""coordinates"": [-1.683279767717264, 48.109843773889466], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35RNBRET1;D35RNBRET1;Rennes /Place de Bretagne;35238;Rennes;-1.68328;48.1099
48.27693294736468, -3.576677375003274;"{""coordinates"": [-3.576677375003274, 48.27693294736468], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500159;D221500159;CARHAIX Eglise;29024;Carhaix-Plouguer;-3.5765479;48.277035
47.99526295084632, -3.505052949600012;"{""coordinates"": [-3.505052949600012, 47.99526295084632], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000295;D562000295;Le Cleustrou;56105;Lanvénégen;-3.505053;47.995262
47.85732450443337, -3.1215857204981523;"{""coordinates"": [-3.121585720498152, 47.85732450443337], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000302;D562000302;Lann Menhir;56101;Languidic;-3.120989;47.857407
48.56267450628669, -4.31199493834101;"{""coordinates"": [-4.31199493834101, 48.56267450628669], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502506;D29502506;Bel Air;29124;Lesneven;-4.312085;48.562664
48.461265822793145, -2.0740166953767867;"{""coordinates"": [-2.074016695376787, 48.461265822793145], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500960;D221500960;Près Beaux;22259;Quévert;-2.0741181;48.461227
48.45618768105497, -1.4802393250730115;"{""coordinates"": [-1.480239325073011, 48.45618768105497], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D352616;D352616;ANTRAIN Hôpital;35004;Val-Couesnon;-1.4800855;48.456165
48.19072606014553, -2.422836986125138;"{""coordinates"": [-2.422836986125138, 48.19072606014553], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500477;D221500477;lycée du Mené;22147;Merdrignac;-2.422993;48.190723
48.33077752418342, -1.526217443679675;"{""coordinates"": [-1.526217443679675, 48.33077752418342], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D353434;D353434;SENS-DE-BRETAGNE Croix Couverte;35326;Sens-de-Bretagne;-1.5271875;48.331017
47.99329217434631, -4.044010014899978;"{""coordinates"": [-4.044010014899978, 47.99329217434631], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501235;D29501235;Melennec;29051;Ergué-Gabéric;-4.04401;47.993294
48.11443567185268, -1.6495915430142214;"{""coordinates"": [-1.649591543014221, 48.11443567185268], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35702;D35702;Rennes/Moulin de Joué;35238;Rennes;-1.649134;48.11433
48.66514883933257, -4.063859258236722;"{""coordinates"": [-4.063859258236722, 48.66514883933257], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29506010;D29506010;Bourg;29276;Sibiril;-4.0636706;48.665157
48.5495495957508, -3.38242954571561;"{""coordinates"": [-3.38242954571561, 48.5495495957508], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500022;D221500022;Le Calvaire;22005;Belle-Isle-en-Terre;-3.3824883;48.549614
47.822834289208274, -2.3784989139578125;"{""coordinates"": [-2.378498913957813, 47.822834289208274], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000314;D562000314;Bellevue;56133;Missiriac;-2.3785174;47.822834
47.8084464187736, -4.309888522068728;"{""coordinates"": [-4.309888522068728, 47.8084464187736], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503025;D29503025;Poulguen;29158;Penmarch;-4.3100634;47.80838
47.80130701558244, -4.3601658469692355;"{""coordinates"": [-4.360165846969235, 47.80130701558244], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503023;D29503023;Kérity;29158;Penmarch;-4.3599854;47.80131
48.07086180968312, -4.332736729888481;"{""coordinates"": [-4.332736729888481, 48.07086180968312], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29504962;D29504962;Lotissement de Kerguesten;29224;Pouldergat;-4.332645;48.070827
48.14169999904723, -1.770520000000011;"{""coordinates"": [-1.77052, 48.14169999904723], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35PACNOM1;D35PACNOM1;Pacé /Nominoé;35210;Pacé;-1.77052;48.1417
47.620921607337415, -2.9971356578699977;"{""coordinates"": [-2.997135657869998, 47.620921607337415], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000252;D562000252;CRAC'H_Petit Cosquer;56046;Crach;-2.9972334;47.62063
48.53059999904971, -1.915620000000072;"{""coordinates"": [-1.91562, 48.53059999904971], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35MIMCOST2;D35MIMCOST2;Miniac-Morvan /Gare;35179;Miniac-Morvan;-1.91562;48.5306
48.59740670831842, -2.291606582981603;"{""coordinates"": [-2.291606582981603, 48.59740670831842], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500470;D221500470;Place Rioust;22143;Matignon;-2.2919736;48.597324
48.54055315306465, -2.0084448102161434;"{""coordinates"": [-2.008444810216143, 48.54055315306465], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500815;D221500815;PLOUER La Lande des Bois;22213;Plouër-sur-Rance;-2.008497;48.540565
47.6705414659584, -2.9901212197642404;"{""coordinates"": [-2.99012121976424, 47.6705414659584], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000326;D562000326;Le Ballon - JF Kennedy;56007;Auray;-2.9901748;47.670437
48.47853725844935, -2.102273778099951;"{""coordinates"": [-2.102273778099951, 48.47853725844935], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500156;D221500156;le Quillieu;22048;Corseul;-2.1022737;48.47854
47.86966851444559, -3.552204607900007;"{""coordinates"": [-3.552204607900007, 47.86966851444559], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29505250;D29505250;Gare SNCF;29233;Quimperlé;-3.5522046;47.869667
48.59732740615007, -2.291993764900018;"{""coordinates"": [-2.291993764900018, 48.59732740615007], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500464;D221500464;Place Rioust/Ecole Primaire;22143;Matignon;-2.2919939;48.59733
48.46276730447048, -4.335832345913401;"{""coordinates"": [-4.335832345913401, 48.46276730447048], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29505510;D29505510;Lesivy Vian;29245;Saint-Divy;-4.3359017;48.46272
47.65104405636897, -2.0880691018192996;"{""coordinates"": [-2.0880691018193, 47.65104405636897], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000098;D562000098;Parc Anger;35236;Redon;-2.0880666;47.651062
48.27614407723943, -4.595179090359172;"{""coordinates"": [-4.595179090359172, 48.27614407723943], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500528;D29500528;Port;29022;Camaret-sur-Mer;-4.5951195;48.276173
48.18875912008689, -2.1978450393917326;"{""coordinates"": [-2.197845039391733, 48.18875912008689], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@SMESTAD;D35ARCOM@SMESTAD;St Méen Stade;35297;Saint-Méen-le-Grand;-2.19788;48.1887
48.32284864843872, -1.3058352724826199;"{""coordinates"": [-1.30583527248262, 48.32284864843872], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D356880;D356880;LA CHAPELLE-ST-AUBERT La Salorge;35310;Saint-Sauveur-des-Landes;-1.305845;48.322857
48.134293874174354, -1.9552691709216232;"{""coordinates"": [-1.955269170921623, 48.134293874174354], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35M/MGAUL1;D35M/MGAUL1;Montfort sur Meu /Bd De Gaulle;35188;Montfort-sur-Meu;-1.95547;48.1344
47.83695333636526, -4.285327707379226;"{""coordinates"": [-4.285327707379226, 47.83695333636526], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503442;D29503442;Kergorentin;29171;Plomeur;-4.28508;47.836754
47.66845723088205, -2.9648300224714226;"{""coordinates"": [-2.964830022471423, 47.66845723088205], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000105;D562000105;Kerfontaine;56176;Pluneret;-2.9648209;47.66856
48.460600683164884, -4.455387709870467;"{""coordinates"": [-4.455387709870467, 48.460600683164884], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503099;D29503099;ZA Marie Curie;29160;Plabennec;-4.45583;48.46054
